#Table2
type,ra,dec,psfMag_r,psfMagErr_r,extinction_r
6,318.158086524555,0.66474903626057,23.1013,0.2418997,0.3019398
6,318.224177938614,0.731083591907334,21.45104,0.06040011,0.339284
6,318.157349624364,0.678011675561264,22.96965,0.2135519,0.301417
6,318.157388071376,0.730268040196372,24.39631,0.5644699,0.3075813
6,317.77354413451,0.548963459836645,19.03831,0.01366299,0.3089304
6,317.772509781177,0.549743614559604,23.84652,0.3551756,0.3088698
6,317.771849757031,0.528980520031973,21.75413,0.06732882,0.3066075
6,317.772626107375,0.54655833791951,19.13865,0.01517069,0.308663
6,317.772931414352,0.631481970832214,18.83755,0.01296242,0.3024538
6,317.771645773729,0.635272850051827,24.47647,0.4658265,0.3010504
6,317.772588615778,0.447073677779051,22.59499,0.1397456,0.2951685
6,317.772521377217,0.509619439877115,20.35668,0.02407718,0.3035061
6,317.771836120747,0.461451238476677,22.07415,0.08911107,0.2964994
6,317.773363599959,0.61515014463956,21.94924,0.07618661,0.3069165
6,317.835887122583,0.437257296382565,19.41235,0.01338981,0.2931897
6,317.836781764935,0.424909534212589,20.03323,0.01845627,0.2923336
6,317.836030302921,0.428849324435954,22.65994,0.137598,0.2926254
6,317.836458688988,0.42362543715674,23.31192,0.2583058,0.2922625
6,318.031908916729,0.44266959838602,22.97428,0.1810013,0.2943182
6,317.97006564445,0.432361422679508,20.87556,0.04908008,0.2832098
6,317.96953384313,0.4355234367633,23.42983,0.2703171,0.2835085
6,318.164609774395,0.429652665129481,22.03066,0.0803212,0.3363755
6,318.095905930835,0.43642289588264,19.22715,0.01377365,0.3138645
6,318.231251007677,0.436522208859536,22.28054,0.09986524,0.3576744
6,318.230041940617,0.446610894536964,21.29395,0.04455496,0.3557567
6,318.16470440207,0.420485432691415,22.9849,0.1775597,0.3362918
6,318.165277725131,0.421949521817097,24.28639,0.4289882,0.3365389
6,318.230167654592,0.449237643681688,22.189,0.09277843,0.3553463
6,318.096597772959,0.434077380017016,23.28012,0.2279238,0.3138752
6,318.097458859173,0.444952711325426,23.23704,0.221511,0.3158953
6,317.778185780152,0.310901078721562,24.90987,0.7250344,0.2937585
6,317.777765177369,0.276223466194639,18.02217,0.01771495,0.2945462
6,317.778416107073,0.268309450330173,19.56462,0.02126772,0.2943032
6,317.77910424072,0.259962996416033,22.23509,0.1065757,0.2942695
6,317.835810673548,0.342671854738176,23.95945,0.4171823,0.28591
6,317.836205325984,0.398907551632252,12.76116,0.000424898,0.2905821
6,317.836178607103,0.405461305206388,20.00823,0.02199051,0.2909914
6,317.836395254886,0.403278316928592,25.29266,0.4877481,0.2908357
6,317.837452110333,0.351911528333371,19.13445,0.01644069,0.2866615
6,317.836594059162,0.358311588870075,24.25251,0.4801488,0.2873246
6,317.904929574775,0.354179991941006,16.60509,0.01347442,0.2842076
6,317.905270146768,0.276918432769698,17.81614,0.01400659,0.2814256
6,317.90554591822,0.296522942855729,18.98777,0.015924,0.2814556
6,317.835816445098,0.337851072522422,23.33957,0.2702019,0.2854298
6,317.837010156304,0.267148141441364,20.62361,0.03023418,0.2849288
6,317.837436323194,0.373525500445535,21.19775,0.0456584,0.2886723
6,317.904841307138,0.301971738008496,21.70536,0.06712825,0.2814319
6,317.905402558078,0.365923467578436,21.36924,0.05210168,0.2850271
6,317.9060210912,0.341795929934917,20.30277,0.02535347,0.283297
6,317.905933035919,0.305806583377319,25.37408,0.4600848,0.2814612
6,317.837526634458,0.301350439936893,22.11751,0.09441874,0.2828797
6,317.904808100951,0.412516472920117,22.92263,0.1916505,0.2866995
6,317.905929984939,0.375699834380795,22.36573,0.118485,0.285628
6,317.905373857353,0.374399919555841,23.45744,0.2920586,0.2856072
6,317.905545988519,0.327615226060048,24.18667,0.4591184,0.2821592
6,317.905450396961,0.386542416357392,23.71219,0.3525737,0.2861472
6,318.031179379991,0.305636154818716,16.31334,0.01312897,0.2946167
6,318.097136411936,0.285034581625029,22.24656,0.1119632,0.3116934
6,317.968912418452,0.341876428743668,17.09406,0.01330528,0.2842742
6,318.096175999632,0.254340429977331,19.30133,0.01699556,0.3125432
6,318.096736196162,0.25296661220253,21.76048,0.07467761,0.3126702
6,318.030986654244,0.366158266917302,19.54695,0.01895408,0.2899287
6,317.968401103541,0.401388929052399,19.72668,0.01946702,0.2811896
6,317.969452700726,0.311239586973123,20.44325,0.02789368,0.2860209
6,317.968764243781,0.30335179187207,21.01402,0.03986105,0.286481
6,317.968714088008,0.315116126208228,23.1783,0.2456291,0.2856561
6,317.969545793792,0.364340329532588,21.4949,0.05854673,0.2828798
6,317.968915512921,0.365247946069546,22.87812,0.1902905,0.2827872
6,317.969550109413,0.307566860938526,21.53115,0.06565358,0.2862978
6,318.031241629191,0.391362971955873,21.19164,0.0469547,0.290804
6,318.030952145001,0.31590176199261,20.34739,0.0268532,0.2933773
6,318.031475374767,0.315502970535231,22.64301,0.1624975,0.2934979
6,318.031791306995,0.372299540059531,21.91543,0.08364638,0.2904653
6,318.032145942662,0.407519758586502,22.84103,0.1848579,0.2913357
6,318.096955226466,0.329669009351198,20.95273,0.03933354,0.3092445
6,318.097536056616,0.381242114960995,24.81531,0.5685878,0.3092788
6,317.96826687186,0.261031342305276,22.86538,0.1795875,0.2908444
6,317.969200545418,0.404492300652121,22.15672,0.1015103,0.2812298
6,317.969812121335,0.349220684054366,22.66541,0.1552099,0.2840032
6,317.970063742385,0.413380899343736,22.81699,0.1783869,0.2812879
6,318.095632492231,0.414666593627971,22.8245,0.1860083,0.3117645
6,318.09562515326,0.290361397852052,23.63844,0.344354,0.3109683
6,318.095863960413,0.382206688023641,23.49836,0.3182393,0.3088486
6,318.164561158143,0.325248256189601,24.38802,0.5035527,0.3296478
6,318.165718397788,0.314201985022171,23.61333,0.4198624,0.3271483
6,318.16491781128,0.389362458886513,16.37943,0.01290387,0.3351184
6,318.165731525439,0.391606261679291,23.35389,0.2901778,0.3355468
6,318.165339429062,0.400337975341169,22.21141,0.1114676,0.3357934
6,318.230122994122,0.26514487823127,18.05572,0.01374938,0.3161662
6,318.231231449692,0.266031790149032,23.42853,0.9256007,0.3162925
6,318.231017190849,0.368066030752232,21.06471,0.04332194,0.3541308
6,318.23130174572,0.395230106146226,16.77037,0.01304609,0.3586694
6,318.230253622601,0.393133548732267,19.87586,0.04468759,0.3584262
6,318.230765077132,0.393777081623458,20.61882,1.093928,0.3585536
6,318.230992805111,0.288365140541636,24.05187,0.460278,0.3248085
6,318.229933958039,0.307680759837333,18.37019,0.01416406,0.3332974
6,318.23056548563,0.400396806733043,21.9748,0.09536989,0.3583239
6,318.164802452908,0.293273417305533,22.94578,0.5104006,0.3235133
6,318.166337285307,0.310887219165353,21.91268,0.08526428,0.3265705
6,318.230049199153,0.372742155227554,20.96943,0.0403968,0.3558234
6,318.230498770921,0.343494169635702,20.07839,0.03213967,0.3461528
6,318.230730742214,0.272312194404701,23.11674,0.2335131,0.3184978
6,318.164915998462,0.338699554788999,23.02278,0.219048,0.3312073
6,318.165112671896,0.351680480081666,23.26883,0.2682666,0.3321541
6,318.165585315884,0.384053240485865,23.36614,0.2923559,0.3351002
6,318.231182785921,0.340850200615448,22.96174,0.2073535,0.3455681
6,317.778796865793,0.655437123314438,15.70656,0.01490661,0.2970013
6,317.778336607911,0.696725999252857,17.71404,0.01543308,0.2840208
6,317.777952758882,0.665985371733365,24.12066,0.4175339,0.2940044
6,317.778333932812,0.690991367234448,21.86193,0.07973871,0.2862043
6,317.904199991096,0.678229712513152,17.56589,0.02933022,0.2998518
6,317.906077458157,0.676461938552263,19.09582,0.03016989,0.3001422
6,317.905614553889,0.678892617996897,21.93915,0.2073551,0.2996232
6,317.906044571123,0.674560865446677,24.21637,1.138968,0.3005981
6,317.905269911453,0.68737521395279,23.12883,0.26368,0.2976753
6,317.906082776538,0.708762392043784,17.43433,0.01553809,0.2932359
6,317.905672783607,0.734590188420981,19.4611,0.01944465,0.2898419
6,317.905477173691,0.656974214949294,20.87568,0.03687603,0.3050805
6,317.904418365317,0.696774351988139,21.84031,0.07837668,0.2957008
6,317.906262111506,0.730180281557767,21.75807,0.07450712,0.2902022
6,317.904560282772,0.712901901662346,23.40799,0.2982397,0.2925913
6,317.906168791749,0.701546503658601,22.90627,0.1933443,0.2945879
6,317.837384338957,0.741348781863796,23.60745,0.3410898,0.2800701
6,318.031273153944,0.705487896156759,21.98865,0.09293429,0.2789885
6,318.031315327723,0.714685357867652,18.58232,0.0205841,0.2793605
6,318.030967411991,0.749744508598472,19.03474,0.01733842,0.2812471
6,317.969374832767,0.745344669320475,19.71849,0.02061709,0.2847916
6,317.968281466712,0.728519969272808,21.06288,0.04395829,0.2841829
6,317.970029966434,0.669955811431933,20.50199,0.02949159,0.2882873
6,317.969499559165,0.71734050113108,22.90735,0.2013112,0.2844492
6,317.96908529023,0.699559599541779,21.67085,0.07017063,0.2859288
6,317.969799969692,0.698664088991658,22.91714,0.2016125,0.2858511
6,317.969564862639,0.710946119713633,20.96704,0.04070291,0.2848442
6,318.095865770743,0.692390576732535,22.20718,0.1113592,0.2864823
6,318.097151267672,0.720863784417175,21.63464,0.07016053,0.2874056
6,318.096535187643,0.720364922944405,24.51078,0.5813689,0.2872679
6,318.0971955732,0.681992946276839,21.56748,0.06472886,0.2865058
6,318.095689020316,0.685015947571248,22.89662,0.2002175,0.2862579
6,318.096567725546,0.72268265898273,22.86626,0.199452,0.2873546
6,318.229602395399,0.719105604965559,16.59544,0.01967949,0.3406434
6,318.165238235364,0.722857677904549,18.61158,0.01460567,0.3100116
6,317.869877712005,0.434056962085966,20.44526,0.02486326,0.2912492
6,317.803363193183,0.420729454564131,20.10396,0.01905243,0.2929558
6,317.869712488293,0.438864936610259,20.55081,0.0319437,0.2914406
6,317.870157877886,0.438566080034246,21.63759,0.1455029,0.2913855
6,317.871150069788,0.438691604444388,23.64613,0.3127782,0.2912934
6,317.869830413034,0.428116030132002,21.56982,0.05471411,0.2911795
6,317.870376248286,0.430057716030087,22.22373,0.09358578,0.2911396
6,317.870372879069,0.42959335574055,23.34042,0.2548956,0.2911358
6,317.915733970015,0.433129352876552,22.44383,0.1141095,0.2862581
6,318.005361786213,0.42369994396287,17.0247,0.00798683,0.285017
6,318.02304313592,0.433490422482677,22.73069,1.038965,0.2909175
6,318.005252029842,0.427081278376655,22.158,0.0894388,0.2856094
6,318.071415282156,0.444844574977629,22.42491,0.113124,0.3071275
6,318.071246119465,0.436687798670852,24.64006,0.481093,0.3060828
6,318.071434755201,0.442209580944816,23.7445,0.3257017,0.3068173
6,318.123283889041,0.439431086035232,16.53649,0.0109778,0.3228651
6,318.244641763268,0.452554345380886,21.42275,0.05408177,0.3596362
6,318.244994365628,0.451337151568624,23.32803,0.2473238,0.3599934
6,318.244238943882,0.449116322854374,21.69885,0.06313714,0.3601495
6,318.24469746819,0.426913085900019,22.60571,0.1320532,0.3642944
6,317.802444259494,0.258494822582184,17.40261,0.8574027,0.2900032
6,317.803766742597,0.289709310428314,16.27469,0.01342348,0.2888473
6,317.803467184909,0.315962970566686,20.12378,0.02307175,0.2887979
6,317.803061278331,0.312497874529297,23.07404,0.2263171,0.288685
6,317.871052801032,0.351249812986985,21.86045,4.51284,0.2844443
6,317.802985139813,0.328296267329463,18.99681,0.01598671,0.2895343
6,317.869399799069,0.262540464175955,18.25608,0.01444055,0.2828931
6,317.871030837019,0.394667924271294,18.46358,0.01478626,0.2894389
6,317.869842101984,0.289341514790749,24.51157,0.5414881,0.2812299
6,317.914543935855,0.326948315616373,19.141,0.01645369,0.2821431
6,317.869332905336,0.353817189599296,20.74965,0.03313543,0.2847504
6,317.86952902435,0.397972767164045,20.01604,0.02206972,0.2896719
6,317.802903347777,0.351894414608147,20.49476,0.02834767,0.290415
6,317.803297998218,0.271623741625931,22.05734,0.08993391,0.2897562
6,317.804136358443,0.300186922500827,22.01516,0.08695734,0.2880386
6,317.869408189375,0.305833520890954,23.79105,0.363821,0.281104
6,317.870856033367,0.329850386500843,19.94839,0.02127435,0.2826156
6,317.915369098909,0.315829295995107,21.13224,0.04315555,0.2816727
6,317.915407588736,0.28450242121988,23.15886,0.2261179,0.2818543
6,317.915799894977,0.277832179725128,21.47283,0.05556038,0.2821682
6,317.870450275159,0.339575570121163,23.52142,0.3036756,0.2833825
6,317.870787401801,0.390705893138504,21.9868,0.08610711,0.2890579
6,317.871079905103,0.266965699722793,22.77739,0.163905,0.2821
6,317.914545215659,0.251365085625386,22.49042,0.1287175,0.2868733
6,317.869349019822,0.414738466967962,23.3885,0.2785366,0.2906387
6,317.870275226824,0.286129975081036,22.97807,0.1943794,0.281243
6,317.91452386377,0.314160118976716,24.03984,0.3138607,0.281671
6,317.963447465759,0.316272280215466,18.00288,0.01390021,0.2850233
6,318.003681850984,0.392734271928919,14.06768,0.001043612,0.2848209
6,318.022352239333,0.397534553866262,11.74598,0.0002580187,0.2885295
6,318.022354708003,0.389890254343211,19.13385,0.0163166,0.2884777
6,318.021529918029,0.393173485505098,23.41232,0.2939346,0.2882747
6,318.022241189274,0.392281227177604,23.84209,0.405297,0.2884576
6,318.085282669472,0.372970796429627,16.70138,0.0131928,0.3054322
6,318.004003735339,0.281450042943108,18.00974,0.01387947,0.2937051
6,318.004172934061,0.297585490694269,18.34101,0.01515248,0.2915245
6,318.004745561808,0.297535787415707,20.85411,0.3736966,0.2916067
6,318.071310420428,0.292558765246405,18.11629,0.0140691,0.3043559
6,318.070002982477,0.292008735253017,22.28557,0.1199593,0.3040521
6,318.071659260568,0.295739203590321,17.46456,0.0134834,0.3041338
6,318.023107083513,0.302435504395671,19.17632,0.01637088,0.2937605
6,318.02141811233,0.25380695673727,21.43222,0.05473961,0.2999295
6,317.963235811255,0.385560379715165,21.96861,0.08633591,0.2819259
6,317.96323768129,0.273157994121746,21.06695,0.04112426,0.2884141
6,317.963242451333,0.364261986100466,22.0634,0.09340367,0.2828127
6,317.963079160801,0.37641882915429,23.36749,0.277605,0.2822005
6,317.963466603503,0.283947689056712,21.49957,0.0574165,0.2870289
6,317.963632086448,0.393380919120205,20.81991,0.03530678,0.2815926
6,317.963672855135,0.344588036027465,22.04312,0.09122421,0.2838708
6,318.021808516737,0.411767755018998,19.89927,0.02106133,0.2885974
6,318.022153799336,0.258731053907582,21.01897,0.04008299,0.2994478
6,318.02220726854,0.313124554317673,19.83946,0.02031219,0.2925214
6,318.022506165835,0.419017250880949,20.45705,0.0282771,0.2889648
6,318.071499444794,0.339439776505641,21.39751,0.05539283,0.3016107
6,318.084073781516,0.391391645459866,22.6843,0.1637125,0.3058326
6,318.084966606721,0.357990528528386,21.2314,0.04878543,0.3050628
6,318.083692245056,0.359058341273633,21.67895,0.06972925,0.3047345
6,318.084859066375,0.26477563554782,21.51591,0.0595129,0.3103085
6,318.085134469445,0.315847996159173,22.4523,0.13235,0.3068064
6,318.022215267491,0.318045945707703,22.34824,0.1188572,0.2919644
6,318.021916649406,0.356253617985771,23.8807,0.7495753,0.2883063
6,318.070120123104,0.347074891821779,22.97066,0.2055268,0.3009127
6,318.071033164575,0.345028291585749,22.32504,0.1187406,0.3012738
6,318.083677172692,0.346396424332717,22.32086,0.1187506,0.3049947
6,318.083826122816,0.385589485408171,22.30249,0.1179333,0.3054754
6,318.004026864738,0.319643953983723,23.41879,0.2879727,0.2895345
6,318.005319567705,0.315490380871926,23.32235,0.2669578,0.290094
6,318.071350892506,0.335064685930481,23.0609,0.2364498,0.3017215
6,318.083731831659,0.270026737708597,23.45325,0.2977993,0.3099672
6,318.12386819402,0.305897524553081,22.86843,0.1926099,0.3161552
6,318.149620682972,0.414712569858251,16.00445,0.01284397,0.3306283
6,318.149668258061,0.280587839082857,16.15356,0.01286049,0.3206459
6,318.24504599388,0.273436974398357,18.68326,0.01474617,0.3179456
6,318.243795390219,0.347781102636407,22.20803,0.1089656,0.3484185
6,318.244748323491,0.34360016536346,23.1155,0.2973098,0.3470762
6,318.243646475314,0.362398024270344,15.58347,0.01279569,0.354137
6,318.243472096794,0.360887799276873,24.26551,0.5770147,0.3535232
6,318.1238269784,0.4065838849878,17.49891,0.01330433,0.3208227
6,318.122248925593,0.316173571928405,24.22519,0.4110276,0.315681
6,318.123040656033,0.313495904043539,24.08021,0.6244234,0.3158733
6,318.148682135143,0.318676452779462,19.50874,0.01833189,0.3231042
6,318.148615596267,0.317984337580876,22.33612,0.2109808,0.3229742
6,318.214417608333,0.407668305852994,19.25056,0.01672495,0.3525634
6,318.244983133582,0.338998485913094,17.23903,0.01315779,0.3455613
6,318.188960787367,0.260040695114137,19.42866,0.01747075,0.3191319
6,318.244220762506,0.319796179925844,18.4913,0.0143635,0.3388372
6,318.149394071776,0.336694838111534,20.45935,0.02839576,0.3251428
6,318.189378188428,0.329946748933504,20.75977,0.03457423,0.3369465
6,318.243677693901,0.378528437127386,21.02698,0.04204813,0.3605936
6,318.12256922756,0.322948629041297,21.17704,0.04667657,0.315569
6,318.122839906391,0.376265175176083,21.68572,0.0726875,0.3179024
6,318.123405741113,0.335345544723514,20.60237,0.03103613,0.3153422
6,318.122676559493,0.297737488732269,23.28164,0.2670386,0.3161675
6,318.148288469337,0.347036464539735,23.16916,0.276055,0.3254584
6,318.148779095438,0.31031147564245,20.66283,0.03222925,0.3219641
6,318.149322516627,0.300791391853988,22.01046,0.09179872,0.321242
6,318.149492553293,0.322396539359487,21.59267,0.06504194,0.324028
6,318.18929346737,0.372925236511205,22.78929,0.2026524,0.3439884
6,318.214166285981,0.355727051426382,20.07553,0.02291616,0.3469128
6,318.214158655098,0.382822515156539,21.33667,0.05363181,0.3532808
6,318.215003831895,0.269384080992317,20.40132,0.02721194,0.3193504
6,318.214903686434,0.31453144482128,21.96355,0.08845498,0.3348709
6,318.244406934996,0.321993887687111,23.0472,0.2220563,0.3396401
6,318.123732508956,0.291969370427333,21.9444,0.08641758,0.3165919
6,318.18814384531,0.400864378961312,22.71902,0.1722923,0.343948
6,318.244535612759,0.383574918305627,22.52028,0.1438881,0.362637
6,318.148315372642,0.408397366498949,25.56049,0.45976,0.3298136
6,317.93123363141,0.579664348538341,18.69702,0.01408184,0.3083093
6,317.873074966553,0.625551635797173,20.49141,0.02616645,0.3128871
6,317.929970376429,0.547472867523231,19.79056,0.01879356,0.3054148
6,317.873049788117,0.461649734166137,21.1076,0.04108441,0.2926155
6,317.871747328628,0.571395717473133,22.7347,0.1828277,0.3141914
6,317.871875442346,0.577741929680064,20.29652,0.02359434,0.3150236
6,317.92971360566,0.620278254631524,21.00236,0.03649297,0.3070996
6,317.871400832157,0.459764002637703,22.04908,0.08678427,0.2925636
6,317.871824909645,0.543389818947668,21.76106,0.06575418,0.3085796
6,317.872332804719,0.541969199126396,22.12311,0.09374817,0.3081617
6,317.930042482181,0.520044766707453,22.7502,0.1530352,0.2998701
6,317.929526195178,0.592460955480048,22.53115,0.1240923,0.3088354
6,317.930078082491,0.600188615614205,21.96378,0.07701419,0.3087007
6,317.987016788415,0.498816318480122,14.97209,0.001430118,0.2957888
6,318.051258310451,0.544328529237086,16.55466,0.01108436,0.3029602
6,318.050483706606,0.620774942784517,13.60699,0.0006473168,0.2858948
6,318.051353200684,0.622723431352805,22.979,0.1994597,0.2854366
6,318.050278230279,0.490839196198635,16.63496,0.01111398,0.3056242
6,318.050388751248,0.551988157476233,17.83273,0.01179193,0.3012822
6,318.117885066921,0.517562523104801,18.18012,0.01218388,0.3245743
6,318.050863469468,0.573028422852388,19.18399,0.01459666,0.2969378
6,318.118257670401,0.491563429024253,21.2776,0.0492611,0.3265135
6,318.050432666757,0.656467168953133,19.81069,0.01798597,0.2804287
6,318.051888034743,0.556407704687233,24.21721,0.285155,0.3005545
6,318.117824524108,0.479841833240369,20.24536,0.02336983,0.3272491
6,317.986224514948,0.477599121761716,20.14206,0.02181622,0.2915402
6,317.987373754031,0.610225631921405,20.41328,0.02461192,0.2949057
6,318.052113822655,0.508959109338781,22.57277,0.1669573,0.3074525
6,318.050846525801,0.636912620473398,21.38363,0.05614412,0.2826783
6,318.119445271944,0.462391984647081,21.94432,0.08200086,0.325504
6,317.986258951065,0.554458006743925,22.8432,0.1652045,0.3009525
6,318.051985405908,0.527652956630641,22.04205,0.08634087,0.3058957
6,317.986839730472,0.489036109592546,22.95804,0.1873462,0.2939299
6,317.986089272017,0.509175084694796,23.38882,0.2627917,0.2976126
6,318.18715209504,0.552539594366576,22.12368,0.1251987,0.3318768
6,318.186483895149,0.55097807496315,22.84589,0.1903222,0.3320641
6,318.187975341695,0.551888033204611,23.93247,0.3989682,0.3321771
6,318.187469498422,0.616882437004515,17.29347,0.008921211,0.3184692
6,318.186291801382,0.61814120281836,20.27549,0.4252321,0.3178112
6,318.119441723668,0.496880662229292,17.84401,0.009463022,0.3263499
6,318.118874030392,0.497831288227119,21.45835,1.081826,0.3261454
6,318.186471038857,0.595273263245608,18.10229,0.009660146,0.3226818
6,318.11962762596,0.49245075266374,19.13657,0.01298767,0.326749
6,318.118892059193,0.592063750913902,19.62291,0.01522518,0.3032029
6,318.186628319641,0.573117497502406,19.12785,0.01248199,0.328239
6,318.187177214445,0.611593510333087,18.98625,0.01184349,0.3193649
6,318.118206343541,0.648489992841335,25.63212,0.3721676,0.2917393
6,318.186479724454,0.65459130610639,21.63185,0.05945974,0.3131002
6,318.186582653491,0.653342682592143,22.96113,0.1882323,0.3132502
6,318.187299662221,0.460869890294477,20.80299,0.03788406,0.3423915
6,318.187985672976,0.461451631976362,20.94793,0.05137528,0.3425501
6,318.188074915248,0.647387118025191,21.88339,0.1117924,0.3145051
6,318.119623851249,0.639835315044946,20.99468,0.03555189,0.293
6,318.18653121913,0.588278745877156,20.91584,0.03518722,0.3244504
6,318.18640407412,0.587420192309837,22.80193,0.1706893,0.3246327
6,318.187707798558,0.576067406974878,23.71242,0.3333547,0.3281428
6,318.186221250447,0.661778574531756,19.99208,0.01826699,0.31317
6,318.118337857101,0.621555307791601,22.71566,0.1473521,0.2961396
6,318.187304373138,0.473680353275882,21.86409,0.07584744,0.3414308
6,318.187357758846,0.492591479555985,22.80901,0.1679309,0.3393965
6,318.187694804696,0.529745501517666,23.04009,0.2018073,0.3360755
6,318.186694015273,0.530959527510343,22.7734,0.1607421,0.3357947
6,318.187653060623,0.528914238717666,23.71124,0.3391165,0.3361421
6,318.119065337494,0.550083038447725,23.9772,0.3610986,0.3164068
6,318.186444372072,0.532692837398729,23.57351,0.3053886,0.335602
6,318.186877920468,0.657822661837905,23.09531,0.2014257,0.313144
6,317.758537852012,0.427269914621968,20.31594,0.0224667,0.294083
6,317.893618546358,0.420320252323937,16.62259,0.008240225,0.2883225
6,317.89256238482,0.420801522719812,21.96461,0.09756872,0.2884624
6,317.830644903259,0.42025857554806,21.65322,0.05879271,0.2922634
6,317.892883956378,0.424212941839068,21.68996,0.06009527,0.2885031
6,317.830344539324,0.423954133443053,23.11036,0.2004606,0.292538
6,318.029895678594,0.423474778418256,16.9096,0.007929171,0.2911962
6,318.029465745786,0.433401623869523,21.55915,0.0548391,0.2924681
6,318.030603449798,0.428052109197007,22.88343,0.1675161,0.2920332
6,317.958120298697,0.432094982265923,21.88301,0.07115102,0.282912
6,318.228710837631,0.43616007480398,18.80191,0.01236852,0.3567884
6,318.160404758536,0.442929692769334,20.67716,0.02826514,0.335002
6,318.158741994112,0.442205962795622,20.88705,0.03273708,0.3345257
6,318.094003613529,0.425570364876421,20.52545,0.02535203,0.3122828
6,318.158678490812,0.428290915736182,20.57505,0.02616673,0.3343541
6,318.158800405564,0.438169984643179,22.3895,0.108454,0.334579
6,318.094441427889,0.427909033540597,22.17623,0.09023307,0.3126411
6,317.758216246249,0.391116533161953,15.74149,0.01704052,0.2940612
6,317.758489021769,0.393268291093426,23.21748,0.2456518,0.2939502
6,317.759867740314,0.386146336840917,16.25528,0.01709082,0.2942008
6,317.75840530838,0.275187674692571,19.42368,0.02062543,0.299223
6,317.759992648375,0.415560362770499,19.25936,0.0199486,0.2935802
6,317.758281179901,0.291802057819545,20.6991,0.03410317,0.298863
6,317.75855340443,0.327191962469964,21.32097,0.05197313,0.2968997
6,317.758755820077,0.313862245898958,23.25566,0.2165143,0.2973855
6,317.831253255959,0.341610974775966,21.88131,0.07867987,0.2861352
6,317.831056280797,0.357897421507396,20.87323,0.0465816,0.2877074
6,317.892210005611,0.32707977786809,17.58844,0.01387714,0.2820875
6,317.893214542175,0.367669557269763,18.14163,0.01433718,0.2858321
6,317.893007154835,0.368910329046767,22.61109,0.14691,0.2859833
6,317.831840153562,0.258266047024626,21.33205,0.04981633,0.2872314
6,317.831410059853,0.257342987212151,24.08484,0.4376775,0.2875162
6,317.8931371775,0.373958920770467,21.55293,0.0601643,0.2865759
6,317.893236528212,0.387077544991345,20.9924,0.03943575,0.2876839
6,317.894134345996,0.250257277992989,22.60183,0.1527591,0.2861994
6,317.831597495367,0.293252688736643,22.93979,1.017717,0.2842188
6,317.893085826404,0.408448963324026,25.3728,0.4707367,0.2882012
6,317.894079634712,0.34908038046422,23.40301,0.2781006,0.2839472
6,317.958456464472,0.275224597119349,21.8392,0.07748955,0.2873308
6,318.030851564311,0.306361301207386,20.39198,0.5018982,0.294488
6,318.030561758898,0.308360709959497,20.17672,0.02444571,0.2942197
6,317.958379314684,0.391988550517833,18.83776,0.01530141,0.2818957
6,318.029881730896,0.322488544238531,23.34344,0.3003111,0.2923955
6,318.030146465306,0.407870083179504,17.64647,0.01360947,0.2908006
6,318.030841241253,0.362262958393273,18.77938,0.01518282,0.2896531
6,318.03003243535,0.367005742580921,22.25403,0.1185242,0.2897174
6,317.957691865852,0.407479493536817,25.13405,0.5238382,0.2812013
6,317.95708049924,0.387192583158822,20.88367,0.03690354,0.2821173
6,317.958548780253,0.387040929510756,22.68274,0.1593561,0.2820608
6,317.957307421029,0.342746603193123,21.79223,0.07382267,0.2835596
6,317.957544402676,0.34965687340203,21.23364,0.0473188,0.2834469
6,317.957459178698,0.395501906390373,21.91535,0.08258779,0.2818022
6,317.958279814326,0.256390105429084,22.02238,0.0876967,0.2896478
6,317.958538234958,0.296238134651575,21.68934,0.06727071,0.2855325
6,318.02920896163,0.300180471337071,20.57444,0.02985816,0.2949429
6,318.029772414672,0.333487860240732,20.01247,0.02255453,0.2908626
6,318.03007167892,0.377578553650574,20.86972,0.03691388,0.290249
6,318.093569758587,0.265630359352035,21.445,0.05639013,0.311909
6,318.093633979347,0.292823922389701,21.34397,0.05233397,0.3103049
6,318.09417295062,0.3538266090733,21.72265,0.07404399,0.3074321
6,318.09488347097,0.353227407714063,22.75498,0.1890451,0.3076403
6,318.095017874787,0.268249202084993,20.01382,0.02205118,0.3121725
6,318.093768790581,0.267245482459335,24.09372,0.4604039,0.3119404
6,318.095456318172,0.362492845177635,21.09273,0.04388317,0.3079195
6,317.956767642197,0.293190868620035,22.55935,0.4722627,0.2853756
6,317.956987400695,0.409366308399577,22.71659,0.1631905,0.2811403
6,317.957806398274,0.268699486812606,22.63034,0.1473601,0.288049
6,317.958227917318,0.27231473668943,22.74521,0.1623839,0.2876641
6,318.0935299767,0.324562151120754,22.37363,0.1237529,0.3087282
6,318.09375061753,0.289552646368324,22.37626,0.1229578,0.3105458
6,317.957430852661,0.26163242622779,23.18237,0.2377329,0.2888606
6,318.094976722365,0.408338530405834,24.45916,0.5457878,0.3108796
6,318.09395273763,0.396808871697593,24.67672,0.5673186,0.309246
6,318.159102710464,0.325485573870851,22.75261,0.1737464,0.3279237
6,318.158907827281,0.320771963083276,23.07582,0.2466053,0.3267173
6,318.159316398272,0.319899590153509,24.80206,1.829075,0.3266512
6,318.159471300959,0.317238432675516,23.92514,0.4418112,0.3261046
6,318.228279549865,0.267240772010022,14.51014,0.00620105,0.3171219
