#Table1
type,ra,dec,psfMag_r,psfMagErr_r,extinction_r,clean
6,183.811651985418,32.1645181316346,22.44947,0.1553127,0.02960031,1
6,183.92593093938,32.0904815496757,18.00184,0.01505807,0.03218457,1
6,184.047437175837,32.0796371318935,18.35055,0.01561653,0.03557589,1
6,184.047147809633,32.1426604063718,18.94868,0.01690909,0.03320632,1
6,183.924255618252,32.1385113210702,19.2234,0.01802062,0.03358097,1
6,183.925917643186,32.1961223127855,22.3664,0.1455227,0.03364544,1
6,184.047334088355,32.1618257623568,20.59669,0.03416808,0.03306324,1
6,184.046386741538,32.2487769013168,21.57063,0.0740521,0.0361352,1
6,184.247979224477,32.1990852906037,19.2663,0.01858863,0.03171222,1
6,184.249045101533,32.0405415858275,20.58496,0.03310148,0.03343377,1
6,184.249640602956,31.9595864751569,22.01636,0.09595499,0.03625294,1
6,184.248755044141,32.1005031044805,22.38315,0.1460784,0.03117411,1
6,183.760833301935,31.8740667623736,21.78736,0.07647286,0.03432891,1
6,183.759571973407,32.0647679814389,21.18125,0.04626931,0.03003707,1
6,183.761144786662,31.9357216168267,22.78977,0.1790492,0.03119655,1
6,183.982067311074,31.8984867153775,17.38549,0.01081779,0.02979729,1
6,183.868302220071,31.9037254852442,22.87946,0.1913818,0.03143843,1
6,183.980697904742,31.8733170707323,19.87786,0.0194151,0.02995581,1
6,183.982503417517,31.9409774731016,22.30691,0.1177593,0.03159765,1
6,183.867390652972,32.0313898013099,22.8572,0.1894021,0.02896674,1
6,183.981118050759,31.9437055811447,22.89725,0.1991486,0.03167579,1
6,184.223659938763,31.9342440965941,18.44596,0.02001383,0.03617364,1
6,184.224972370839,32.0294040374184,22.5127,0.1438463,0.03302309,1
6,183.762348903515,31.7561719577904,18.94394,0.02503951,0.03768839,1
6,183.867756697795,31.7636210007945,19.88837,0.02956582,0.03590881,1
6,183.760655121073,31.7984682324881,21.73847,0.08865261,0.03699447,1
6,183.760872920649,31.7695606715727,22.38687,0.1523833,0.03772188,1
6,183.981440667683,31.8570605791296,19.36055,0.0273251,0.03036758,1
6,184.108900889728,31.7687616972836,17.82622,0.01973611,0.03769344,1
6,184.109968372559,31.7939541849278,20.71031,0.03982884,0.03680066,1
6,184.223684609844,31.8168431889906,21.94171,0.1023264,0.0376438,1
6,183.760014781579,32.1175459044451,18.70851,0.01895447,0.02924634,1
6,183.868273945689,32.229173751263,21.18249,0.05666027,0.03051199,1
6,183.867647553006,32.2278224848386,22.67297,0.1959956,0.03051761,1
6,183.867461799947,32.0896127504835,20.22174,0.02877859,0.03114676,1
6,183.983896074534,32.1411408635241,18.77487,0.01638919,0.03401735,1
6,183.980897249909,32.1846665807896,22.21342,0.1307381,0.03392854,1
6,183.984077815316,32.1866875279133,21.98736,0.1059002,0.03389684,1
6,183.981924348939,32.1560831877375,21.33779,0.0601842,0.03393537,1
6,183.983629006903,32.2387399869024,20.71069,0.0378031,0.03465796,1
6,184.108558112369,32.1648807423504,20.63037,0.03534476,0.03212763,1
6,184.224341934748,32.1875432840925,20.85866,0.042104,0.03120934,1
6,184.107550768756,32.0881684956031,22.28982,0.1337494,0.03270463,1
6,183.755755869746,32.0271736259364,19.79446,0.01945148,0.02988244,1
6,183.752431616785,31.8767171673692,22.34546,0.1227576,0.03416417,1
6,183.752667369081,31.8905919655033,20.72605,0.03360758,0.03336428,1
6,183.753472411577,32.0507211303251,22.66645,0.1591005,0.03007406,1
6,183.987121966689,31.9085363995704,17.53483,0.01090806,0.03030538,1
6,183.986378588269,32.054738564855,18.40229,0.01206592,0.03564119,1
6,183.864818363863,31.8687432314951,20.02288,0.0210528,0.03175747,1
6,183.863962997973,31.895761613303,22.0005,0.09056902,0.0316341,1
6,183.985306075079,31.9295918632042,22.44809,0.1327993,0.03119358,1
6,183.985830414763,32.0114681712027,22.42468,0.1305199,0.03539217,1
6,183.987046107552,32.0677021667182,22.73413,0.1856885,0.03561992,1
6,183.863100037048,31.9351214152082,22.41985,0.1294153,0.03094303,1
6,184.104028850688,32.056574351774,17.77417,0.01586947,0.03404412,1
6,184.105687556167,31.9099104405352,20.63041,0.03328327,0.033469,1
6,184.218917794443,32.0499556987947,19.53152,0.02301117,0.03206256,1
6,184.217954608776,32.0346567576256,20.34862,0.03028392,0.03255802,1
6,184.218934259715,31.9976542035146,21.97053,0.092185,0.03421628,1
6,183.754476970091,31.7637983656933,22.47058,0.1635606,0.03778096,1
6,183.755458328544,31.8550803682109,22.3271,0.1428536,0.03528573,1
6,183.986185069598,31.7738600153975,22.22351,0.1290609,0.03644507,1
6,183.985518861836,31.8596598025278,21.64891,0.08120867,0.03031929,1
6,183.9844593811,31.7872162547808,22.31983,0.1402451,0.0352965,1
6,183.985108829928,31.7836277702194,21.74622,0.08712929,0.03561282,1
6,183.984999190074,31.8278032746522,22.5879,0.1768132,0.03207973,1
6,184.104451991948,31.8155697432559,15.87527,0.01921226,0.0359006,1
6,184.106335217435,31.8476918160795,15.95364,0.01922254,0.03430856,1
6,183.754278955598,32.1533534964918,22.87159,0.2320998,0.02809321,1
6,183.75509268359,32.2313689043235,21.39149,0.06747883,0.02735397,1
6,183.986719487614,32.2172550682786,18.04178,0.01512765,0.03408866,1
6,184.219030939653,32.2002717541358,19.79476,0.02296086,0.03155548,1
6,184.104679513631,32.0808557446882,21.14593,0.05644109,0.03312604,1
6,184.105781836526,32.1669944151877,22.35664,0.1424608,0.03223515,1
6,184.219544580837,31.9521770751827,19.46246,0.02294659,0.03566448,1
6,184.220515685498,31.9250534630796,22.35001,0.1273998,0.03630437,1
6,184.219763123747,32.1312988040823,21.38612,0.06309476,0.03018397,1
6,184.221499388843,32.1876671924894,21.88979,0.09680124,0.03119536,1
6,183.772184394483,31.9486362733173,16.53295,0.01176384,0.03061145,1
6,183.772606925162,32.0280696935446,22.39289,0.1265675,0.02935496,1
6,183.997415943424,31.9470087163789,22.90026,0.1962091,0.03251072,1
6,183.996020569998,31.9478556112024,23.17607,0.2457531,0.03252571,1
6,183.880550442465,32.0360618550792,21.96769,0.08887637,0.02905902,1
6,183.881555907715,32.029056886254,22.50266,0.1401714,0.02889781,1
6,183.996407234822,31.9532503023077,22.59537,0.1508595,0.03289119,1
6,183.997484174527,31.9031512701438,21.24942,0.04889086,0.03025609,1
6,183.997896174517,32.0366691702228,22.60604,0.1524085,0.03658919,1
6,183.996386873312,32.0020162994001,22.95688,0.2049259,0.03534797,1
6,184.115191367177,32.07156198763,20.07513,0.02433433,0.03292833,1
6,183.771258573531,31.8475521156365,16.25781,0.02324562,0.03552426,1
6,183.77169234542,31.8329197404314,20.80544,0.04482342,0.03583376,1
6,183.881586499844,31.7571481276847,21.49213,0.07157706,0.03629025,1
6,183.881843369409,31.8316244806696,20.28502,0.03407482,0.03225144,1
6,183.771446401953,31.7931909384803,22.73326,0.2052624,0.03691161,1
6,183.883025675296,31.7736260693453,22.57717,0.176408,0.03514578,1
6,183.995057009994,31.8080461919313,22.69929,0.2097167,0.03379716,1
6,183.996466923229,31.7685405524865,19.07614,0.02635875,0.03683953,1
6,183.994818635422,31.8480410985064,22.39159,0.149812,0.03097407,1
6,183.995354205624,31.8600219577559,20.68324,0.04196901,0.03046485,1
6,183.99752487945,31.805261805135,20.56918,0.03945399,0.0340836,1
6,184.114717760093,31.8131348403152,22.22489,0.1639348,0.03642764,1
6,184.115270865326,31.8097306317327,21.25284,0.05824656,0.03657698,1
6,183.771218857008,32.1042185958459,16.87995,0.01725009,0.02963949,1
6,183.771282216893,32.1976165610607,19.28585,0.02066703,0.02730701,1
6,183.883171950318,32.2249617906901,22.19168,0.1258276,0.03135275,1
6,183.994782858525,32.1377467050435,15.58936,0.01421047,0.03396817,1
6,183.997403715162,32.1535035662387,21.31874,0.08837305,0.03370926,1
6,183.998095105754,32.2421183515388,22.05048,0.1113856,0.03503829,1
6,184.114427876904,32.1421599043996,21.1953,0.05365421,0.03160776,1
6,184.114228974766,32.0838676995425,22.21788,0.1257094,0.03253889,1
6,184.227022245786,31.9698033616057,19.15083,0.02155745,0.03532069,1
6,184.2276118883,31.8832139280172,19.76228,0.02456119,0.03707536,1
6,184.226752583909,31.964309394229,22.37484,0.1295763,0.03544081,1
6,184.227197763991,31.8413038376484,15.48658,0.01919036,0.03754681,1
6,184.227506106294,31.822001903507,17.81368,0.01973334,0.03772094,1
6,184.227391080071,31.767013404074,20.47942,0.03500484,0.03762393,1
6,184.225568728978,32.1673478297397,21.74576,0.08547958,0.0307454,1
6,184.226844636317,32.1165557887864,21.13153,0.05135963,0.03051694,1
6,184.226992182881,32.0883998467338,22.56002,0.1698221,0.03095282,1
6,184.227606842227,32.2316699938159,21.32719,0.06115884,0.03265258,1
6,183.788438713225,31.9824023809912,18.89909,0.01433893,0.02955882,1
6,183.788090448088,32.0420340974707,22.28817,0.1388864,0.02932859,1
6,183.903954079378,31.9043723461418,17.62166,0.01097682,0.03028276,1
6,183.901784783727,32.0238970306687,22.85178,0.1885949,0.02968798,1
6,184.142429782878,31.9411414282998,19.77898,0.02190456,0.03534681,1
6,184.023396132006,31.9964009164236,20.42253,0.02901383,0.03621593,1
6,184.141262407374,31.8862263469443,22.64645,0.1625135,0.03442841,1
6,184.140956578802,31.9657895158492,22.40014,0.1300417,0.03553622,1
6,184.02450728577,32.0010878174038,22.88512,0.192519,0.03648734,1
6,184.139365359278,32.0049549555846,22.38171,0.1271326,0.03390645,1
6,184.140832336743,31.9554389466635,22.7966,0.1826456,0.03581569,1
6,184.139918095605,32.0769171086736,22.8078,0.1799428,0.03165065,1
6,183.788970514921,31.7717114426204,20.49748,0.03782982,0.03711682,1
6,184.023497722579,31.7878140140797,18.78925,0.02573144,0.03578897,1
6,184.025990731562,31.7791664473563,20.76056,0.04481432,0.03639387,1
6,184.026413362468,31.7502978575213,22.35,0.1442454,0.03809044,1
6,184.14153514187,31.8154172814146,22.69746,0.194372,0.03686705,1
6,183.903902994993,32.1043295970801,13.81735,0.01703525,0.03220791,1
6,183.903690803325,32.1069880887767,22.89516,0.2525312,0.03230964,1
6,183.790925426959,32.2326109314733,20.06666,0.02698943,0.02746799,1
6,184.026526079559,32.2409343108216,18.5614,0.01593718,0.03562406,1
6,184.140966936904,32.2039855608296,14.52494,0.01449263,0.03255828,1
6,184.236177056666,32.2331720138025,15.46815,0.01454028,0.03266403,1
6,184.141147975021,32.1465249883559,17.72839,0.01514204,0.03101892,1
6,184.141284510651,32.1062220382502,22.52691,0.165182,0.03091601,1
6,184.238902956163,31.9041941037903,17.54225,0.01934105,0.03681724,1
6,184.239056412589,31.9157800218914,20.5911,0.03462448,0.03661294,1
6,184.23910973228,31.9806610498367,20.34322,0.03063069,0.03544856,1
6,184.238909202819,32.0154025592912,21.45057,0.0605954,0.03412545,1
6,184.239239150991,31.9965514612197,21.48838,0.06258678,0.03496107,1
6,184.237297205851,31.8888902264904,22.73327,0.1764032,0.03711059,1
6,184.23717608496,31.7907627525707,18.60367,0.02063138,0.03778619,1
6,184.236662184411,31.759065551638,22.77298,0.2095401,0.03770134,1
6,184.238721692823,32.2323573521281,21.92124,0.1160607,0.03263332,1
6,184.239616915248,32.1156082335233,20.27583,0.02836947,0.03081658,1
6,184.239483589599,32.2196457094218,22.86659,0.2255176,0.03230992,1
6,183.793229478062,31.8977066322286,19.96509,0.02190126,0.03314885,1
6,183.794351790676,31.8726670690938,22.81209,0.181381,0.03415474,1
6,183.79488216793,32.0598325832579,22.58549,0.1486577,0.02962212,1
6,184.027859746056,32.0595779152689,19.25843,0.01867979,0.03680309,1
6,184.142783200084,31.9462486108792,20.92035,0.04023551,0.03551551,1
6,184.144674719767,32.014587762108,22.89917,0.1968914,0.03335923,1
6,184.145949193985,31.9870291789159,22.80561,0.1830078,0.03466827,1
6,184.240471251291,31.9857337881868,15.86497,0.01896587,0.03535884,1
6,184.240056542677,32.0189580677424,20.58443,0.03418004,0.034013,1
6,184.24043811234,32.0087477903385,21.02064,0.04458442,0.03448081,1
6,184.241293710547,32.0611642377658,20.85939,0.03975291,0.03230657,1
6,184.241531417893,31.8837271328595,22.66387,0.166311,0.03727819,1
6,183.794117295476,31.7789442686177,17.79799,0.02363897,0.03676813,1
6,183.90770868082,31.8381935294044,20.39295,0.0356314,0.03130998,1
6,183.791930020456,31.7570735489287,21.50374,0.07312305,0.0374976,1
6,183.794939010262,31.7937667967271,20.43709,0.03675838,0.03633808,1
6,184.026828610474,31.7786395140728,22.02176,0.1058737,0.03643786,1
6,184.027166364809,31.8330694444173,22.78548,0.2195898,0.0323839,1
6,184.027273804714,31.816561871163,21.76546,0.08878938,0.03366775,1
6,184.144515730061,31.8574334696035,20.07158,0.028353,0.03504286,1
6,184.242833733057,31.7669037959253,21.59073,0.07689688,0.03768777,1
6,184.242895541708,31.7964431705123,22.06387,0.113838,0.0379753,1
6,184.143358669208,31.8315948494269,22.68239,0.1914602,0.03634322,1
6,183.906935096063,32.2148078159674,16.01761,0.01712905,0.03261372,1
6,183.79301694697,32.1125517823382,21.76115,0.08586062,0.02971234,1
6,183.791976608902,32.1345167671995,20.06393,0.02669881,0.02952865,1
6,184.029576948698,32.1042303582323,21.52729,0.06927608,0.03493913,1
6,184.144175978302,32.1770506021678,17.82863,0.01520142,0.03174917,1
6,184.241494482529,32.167480773485,19.39717,0.01927887,0.03084694,1
6,184.145549413076,32.1147871183168,22.09289,0.1137328,0.03072132,1
6,184.145550568292,32.1804164760272,22.55097,0.16955,0.03180586,1
6,184.143155417789,32.2351653163705,21.73692,0.08433921,0.0335547,1
6,184.145357989266,32.1435088101306,22.19637,0.124612,0.0308565,1
6,184.241021791918,32.1587174562274,22.71046,0.1963845,0.0307162,1
6,184.240732213279,32.1927340292061,22.6953,0.194693,0.03148405,1
6,184.243099288397,31.9353913279888,17.9809,0.01960516,0.03646542,1
6,183.795260968203,31.9713599164726,21.93306,0.08595263,0.02980203,1
6,183.797643799802,31.8806656444074,21.15924,0.04580106,0.03381136,1
6,183.796768948977,32.0360243820456,20.16151,0.02339378,0.02914383,1
6,183.795821522074,32.0072131362397,22.48494,0.1370595,0.02906591,1
6,183.909555999561,32.0136081874602,21.78301,0.07587776,0.03005919,1
6,184.032904205412,31.8977928376951,14.46829,0.01520053,0.03097076,1
6,184.148716139451,31.9534443985836,16.78657,0.01544038,0.0357869,1
6,184.032120828268,31.9611502540899,20.34743,0.03298331,0.03471477,1
6,184.14887243045,32.051611271343,21.2847,0.05150644,0.03205922,1
6,184.033072564073,32.0050109982499,22.43557,0.1315681,0.03695265,1
6,184.148388652982,32.034060039012,22.90584,0.1974318,0.0325338,1
6,183.910087392102,31.750031099731,23.02401,0.2669263,0.03705559,1
6,183.798281134156,31.825335786269,19.96417,0.03037824,0.03539278,1
6,183.908733015682,31.760793219587,21.93217,0.103519,0.03624492,1
6,183.911648630913,31.7980174333606,21.4126,0.06722548,0.03352448,1
6,184.032903727612,31.8476723111343,21.68105,0.08575726,0.03169049,1
6,184.030956897559,31.7966105753958,21.88894,0.09805089,0.03525881,1
6,183.796842084522,32.178012710705,18.3577,0.01820812,0.02855269,1
6,183.797926819736,32.1688396309322,19.62997,0.02264315,0.0289563,1
6,183.797656149852,32.0834964333848,21.44691,0.06647234,0.02992731,1
6,183.910324297033,32.0990345766119,22.78827,0.2108019,0.03211941,1
6,184.03168935633,32.1586643062415,21.68797,0.08038269,0.03322731,1
6,184.032577285342,32.1521605624711,20.62717,0.03542283,0.03325484,1
6,184.031882737611,32.1510574493973,22.64362,0.3227328,0.03326681,1
6,184.031987392278,32.1925649286914,22.09001,0.1047753,0.03341975,1
6,183.911788890897,32.105032228205,22.40001,0.1475529,0.03241813,1
6,184.148799983917,32.1906273915851,21.64169,0.07778885,0.0319731,1
6,184.24555148654,32.0751324090103,17.69523,0.01939956,0.0318296,1
6,184.246799550788,32.020727839421,18.49517,0.02012538,0.03417846,1
6,184.243470374902,31.9135302691555,20.8371,0.04056975,0.03674866,1
6,184.244827091156,32.0030938066575,20.43976,0.03177169,0.03491069,1
6,184.24418229159,31.9014015522167,22.62021,0.1603328,0.03696997,1
6,184.243521330144,31.777961982215,21.67174,0.08148192,0.03772668,1
6,184.243479752584,32.1261984858054,18.19376,0.01560452,0.03079168,1
6,184.243405299975,32.2451248858915,19.27576,0.01862819,0.03289997,1
6,184.245118984896,32.2222480593912,22.61141,0.1813652,0.0324192,1
